X,Y,OBJECTID,FacilityMasterID,FacilityName,Category,CategoryStyle,SiteStreet,SiteCity,SiteTelephone,WorkArea
-80.5546990252514,43.5120233349754,15058,CBC2BC6C-88E2-4640-A24E-40E32A54287F,SJFM-NOAH S MARTIN,"Food, General",Produce Vendor,878 WEBER ST N,Woolwich,(519) 747-1830,KW10
-80.4911064729379,43.4504396236006,15061,FCC0CA8D-1300-440B-8C35-0984158FC17E,YO SUSHI,"Food, General",Restaurant,103 KING ST W,Kitchener,(519) 568-7566,KW9
-80.4386974966997,43.4333037980775,15062,24DC6841-BD6C-4553-9472-CD798F41976F,CHINA TASTE,"Food, General",Restaurant,1400 Weber St E.,Kitchener,(519) 893-1688,KW14
-80.5273701742836,43.4848739935267,15064,6342BE74-58F8-43B4-A353-5D76A03E31ED,TIM HORTONS,"Food, General",Restaurant,415 KING ST N,Waterloo,(519) 886-4600,KW10
-80.5210441434109,43.4622648295253,15066,0885CC83-51F3-47D1-952D-951D0CB3B6F6,MARBLES UPTOWN LTD,"Food, General",Restaurant,8 William St E,Waterloo,(519) 885-4390,KW1
-80.4364427205961,43.430236014407,15067,3A122CAB-2E7F-4FB0-A77C-73204182A7FB,"BENT ELBOW, THE","Food, General",Restaurant,2880 King St E,Kitchener,(519) 208-0202,KW14
-80.3264298267825,43.3952183281068,15068,9EEEEB54-3322-41DE-BCE0-518BAB01A656,Church of Scientology,"Food, General",Workplace Cafeteria,1305 Bishop St,Cambridge,(226) 214-3296,CK2
-80.3008148261307,43.3910842038801,15069,FDC95C63-4209-441B-9793-F84845247464,QUESADA Burritos & Tacos,"Food, General",Restaurant,95 Saginaw Pky,Cambridge,(519) 622-6038,CK1
-80.4222009117598,43.4283839571612,15070,34AB5E70-3604-4C83-8090-FD1EB826ADDD,ITALO FOODS,"Food, General",Food store convenience / Variety,1601 RIVER RD E,Kitchener,(519) 896-1381,KW14
-80.5357360560875,43.5050502426146,15072,120BDB92-4B65-4364-9111-55F2624A892C,DAIRY QUEEN,"Food, General",Food Take Out,628 KING ST N,Waterloo,,KW16
-80.3121363496015,43.3591475546989,15077,2C928B3E-99F0-4120-AC10-32E85F113B32,GIANT TIGER,"Food, General",Food store convenience / Variety,120 MAIN ST,Cambridge,(519) 622-5560,CK5
-80.5546990252514,43.5120233349754,15079,D98694A5-255C-4DEC-8230-61034A3F0C7A,SJFM - Country Cravings (Main Building),"Food, General",Food Take Out,878 WEBER ST N,Woolwich,,KW10
-80.456693239529,43.4674383348139,15080,5C17261A-3E7F-4171-AFA7-008C0C7D7579,MCDONALD'S,"Food, General",Restaurant,1138 VICTORIA ST N,Kitchener,(519) 741-1884,KW5
-80.5436057010625,43.432480666474,15082,BE775A7F-60E0-42EF-8F22-FB119ECA3830,SANDHILLS PUBLIC SCHOOL- Youth Development Program,"Food, Institutional",Before and After School Program,1250 VICTORIA ST S,Kitchener,(519) 570-2520,KW7
-80.4539973919498,43.4179239796272,15083,BCB8A6E6-CB31-4979-8CBE-0517F6EB5549,COUNTRY BOY FAMILY RESTAURANT,"Food, General",Restaurant,5 MANITOU DR,Kitchener,(519) 893-2120,CK3
-80.3545045134136,43.3935437703915,15084,810F72AA-8195-45C6-8703-C4D9AC7E879B,WUDDUP DOG,"Food, General",Food Take Out,960 KING ST E,Cambridge,(519) 219-3300,CK2
-80.4036560239988,43.3899389078893,15085,E16A98A3-80B4-4D82-B567-06F2F898E0FD,"Venue, The","Food, General",Restaurant,299 DOON VALLEY DR,Kitchener,(519) 748-5039,CK4
-80.4884808190682,43.4493556216095,15087,49FD083C-88C8-4B1B-9BCF-C762108EF038,DOLLARAMA,"Food, General",Food store convenience / Variety,53 King St E,Kitchener,(519) 737-1006,KW3
-80.5876485037756,43.4723782342501,15088,F9D944B7-870F-4C60-B3F3-5299D6458797,OWL CHILD CARE SERVICES-ST. NICHOLAS,"Food, Institutional",Child Care Onsite Prep./Recreational Camp/Co-op,525 LAURELWOOD DR,Waterloo,(519) 883-1998,KW12
-80.3564479141095,43.3946174212607,15089,F527DE69-E345-4FC3-9CFA-6576DCB69A21,SUNRISE MILLS,"Food, General",Food store convenience / Variety,840 KING St E,Cambridge,(519) 653-6661,CK2
-80.543035453329,43.5086009099203,15090,1A7D12B2-B911-43FC-A9A1-EBA7CFF72A17,ST. GEORGE BANQUET HALL,"Food, General",Banquet Hall,665 KING ST N,Waterloo,(519) 884-0311,KW16
-80.5906083787616,43.4597257220621,15092,A2308314-9300-457B-A05E-ECE7FDB1CB04,ICE CREAM FOUR ALL,"Food, Mobile Vendor",Street Food Vendor/Hot Dog Cart,814 MUNICH CIRCLE,Waterloo,(519) 635-0490,KW12
-80.4320147358875,43.4279468937322,15095,7E55389B-EBB4-44CA-BE7C-632C398D033E,HUSKY,"Food, General",Food store convenience / Variety,3011 KING ST E,Kitchener,(519) 896-4757,CK3
-80.5058281401538,43.4409850436965,15096,43CC753C-0091-4EF0-9BD8-72BB48574ABB,DOMINO'S PIZZA,"Food, General",Food Take Out,188 Highland Rd W,Kitchener,(519) 745-2222,KW9
-80.4172541052792,43.3953936525804,15100,4943C01A-626C-4D44-B63D-B325E32BCB7B,DOON PRESBYTERIAN CHURCH,"Food, General",Community Kitchen,35 ROOS ST,Kitchener,(519) 748-4540,CK4
-80.537136245271,43.4610462926937,15101,1B4CA8BD-CA10-4DCD-A536-7F6A23FAA491,COUNTRY STYLE,"Food, General",Restaurant,50 WESTMOUNT RD N,Waterloo,(519) 729-1231,KW15
-80.5605862098475,43.4351887792951,15103,82B1C0E0-9297-41CC-B7C2-F1F073C8831F,SOUTH ST. BURGER COMPANY,"Food, General",Restaurant,205 THE BOARDWALK,Kitchener,(519) 585-0528,KW7
-80.5472234662726,43.4961497509682,15105,9DD9ED89-1255-4A36-BFC9-576B1F635AC1,NEVER ENOUGH THYME CATERING,"Food, General",Restaurant,155 NORTHFIELD DR W,Waterloo,(519) 884-7020,KW10
-80.4941738665427,43.4513889554374,15107,C6454FD3-817C-44DF-8B1F-CFD13060E7F1,271 WEST,"Food, General",Restaurant,271 KING ST W,Kitchener,(519) 954-8821,KW9
-80.4844091878186,43.48330169743,15108,21CB0E85-038A-4759-BC35-54EC14FA4543,Das Fritter Haus,"Food, Mobile Vendor",Mobile Preparation Premises,44 Woolwich St,Kitchener,(519) 635-8389,KW2
-80.5546990252514,43.5120233349754,15114,20115AA7-C801-481E-98C7-C0F0F40C884E,SJFM - Cheng's Cuisine (Peddlers Village),"Food, General",Food Take Out,878 WEBER ST N,Woolwich,(519) 747-1830,KW8
-80.5572299737575,43.6002059560862,15115,77F2CC85-CC38-41D5-8C91-443E42730E9A,Shoppers Drug Mart,"Food, General",Food store convenience / Variety,11 Arthur St N,Elmira,(519) 669-1653,KW8
-80.3172781555137,43.3616888471031,15117,4095CECB-B8A5-44FA-9D37-5C615687CB2D,St. Paul's Lutheran Church,"Food, General",Church Kitchen Facility,63 Grand Ave N,Cambridge,(519) 623-1604,CK7
-80.4887524320046,43.422983055806,15118,24B7DD53-B033-462D-8C19-B3749DC1FA60,FIRESIDE DELI & FAMILY RESTAURANT,"Food, General",Restaurant,800 OTTAWA ST S,Kitchener,(519) 581-1200,KW6
-80.5257436351902,43.4769538247903,15119,8ACC2996-113D-491A-A02A-FC1C04836744,Fat Bastard Burrito,"Food, General",Restaurant,255 King St N,Waterloo,(519) 574-3858,KW13
-80.5656976938414,43.4963714432444,15120,4651AE70-26A0-4BB7-981D-12FAC7A9C0FB,YMCA School Age Youth Development: Northlake Woods.,"Food, Institutional",Before and After School Program,500 Northlake Dr,Waterloo,(519) 885-1115,KW10
-80.483563938093,43.4480956729607,15127,04D10D99-ED27-4D01-B0DB-6444CAC5EBFE,NKFM-KENDY'S PRODUCE,"Food, General",Produce Vendor,300 KING ST E,Kitchener,,KW11
-80.6635050314587,43.3959067872253,15129,9A76B27E-886F-4294-B437-E5FE0ED7C334,BADEN COFFEE COMPANY,"Food, General",Food store convenience / Variety,1427 GINGERICH RD,Baden,(519) 634-5807,KW4
-80.5121889922953,43.4566267556344,15131,DD716B8A-CF4B-443F-BBAF-66A8035D80B7,TIM HORTONS - GRAND RIVER HOSPITAL - KW CAMPUS,"Food, General",Food Take Out,835 KING ST W,Kitchener,(519) 571-8000,IPAC A
-80.6335062749164,43.3814484983611,15132,12971B04-E451-403F-A9C7-FF20271E49BB,WILMOT TOWNSHIP ROD & GUN CLUB,"Food, General",Banquet Hall,2607 BLEAMS RD,Wilmot,(519) 634-8252,KW4
-80.5107170009242,43.4390508496272,15133,32B7BD9E-EAC6-4B61-A132-9FB2DEB09FD8,REXALL PHARMA PLUS,"Food, General",Food store convenience / Variety,324 HIGHLAND RD W,Kitchener,(519) 745-2761,KW7
-80.6299446001112,43.4349357106401,15134,148840CF-E954-4519-A81C-7C9D6E425336,KENNEDY'S RESTAURANT AND CATERING,"Food, General",Restaurant,1750 ERB'S RD,St. Agatha,(519) 747-1313,KW12
-80.2985424280237,43.3472835163568,15137,884E740F-39F4-46CE-B5FF-DB934EE4CA25,EURO PASTRY & BAKERY,"Food, General",Bakery - Production,115 CHRISTOPHER DR,Cambridge,(519) 623-3280,CK5
-80.3329390355122,43.4102314755425,15139,7CC60F73-9EDB-490D-98C8-67C465A4A11C,ROBERT MOONSAMMY BAKERY,"Food, General",Baked Goods - Retail,140 McGovern Dr,Cambridge,(519) 219-1373,KW14
-80.4619292412579,43.4809272648873,15140,38CAB0C4-469A-42FE-808B-8F325CB37274,Kiddies Fun Trak ,"Food, General",Food Vending Facility,101 Hollinger Crescent,Kitchener,(519) 588-0598,KW2
-80.32413140534,43.3986571666128,15141,E398FF1A-6311-4F6A-8DD6-DF7604F39760,SHOPPERS DRUG MART,"Food, General",Food store convenience / Variety,499 Hespeler RD,Cambridge,(519) 623-6770,CK6
-80.3163022373147,43.3739623874036,15143,AACBA499-1659-445B-81C1-8CEB0992C530,SMOKE & VARIETY,"Food, General",Food store convenience / Variety,1 HESPELER RD,Cambridge,(519) 624-8205,CK1
-80.483563938093,43.4480956729607,15144,C9525016-C349-4D2E-8CD4-E2C438D032DC,NKFM-Shroom's,"Food, General",Produce Vendor,300 King St E,Kitchener,,KW11
-80.4885525916981,43.4413963525209,15145,F97F64CA-CD58-46F8-AE92-8010FEE58F7E,STAND THE HEAT BBQ,"Food, General",Caterer / Commissary,141 Whitney Pl,Kitchener,(519) 589-4179,KW9
-80.5562708614249,43.5089559653924,15147,989781BD-C918-4449-A05A-A38078A18ACF,HOLIDAY INN EXPRESS,"Food, General",Serving Kitchen,14 Benjamin Rd,Woolwich,,KW10
-80.3055831309016,43.3787228516373,15148,F8745EFD-3D40-4A0A-BE91-3475EAA00943,Chang's Restaurant,"Food, General",Restaurant,383 Elgin St N,Cambridge,(519) 740-1181,CK1
-80.4613660414508,43.4561149756384,15151,56C8A85B-C4CC-4123-BBE0-2F152F31914F,ALPINE CAFE,"Food, General",Baked Goods - Retail,501 KRUG ST,Kitchener,(519) 570-3608,KW11
-80.7089715606737,43.3780908254064,15152,6FF08E43-40E7-4DA3-BD2E-0F933CEB7E8E,OLD COUNTRY RESTAURANT,"Food, General",Restaurant,105 PEEL ST,New Hamburg,(519) 662-4545,KW4
-80.4803921836815,43.4052607055146,15153,16FFB463-AC30-4A92-8EA2-0EA25A6B3FC3,Steckle Heritage Farm,"Food, General",Baked Goods - Retail,811 Bleams Rd,Kitchener,(519) 748-4690,KW6
-80.5272677065142,43.4837480763853,15156,B06BC0A4-B25E-4028-BE5F-591B24317C94,WATERLOO PENTECOSTAL ASSEMBLY,"Food, General",Community Kitchen,395 KING ST N,Waterloo,(519) 884-0530,KW10
-80.3056041814868,43.3522415841773,15158,332825E5-CEFF-411F-9874-C7162343E38F,CAMBRIDGE MINOR SOFTBALL TUCK SHOP,"Food, General",Snack Bar / Refreshment Stand,14 Vimy Street,Cambridge,(519) 277-2316,CK5
-80.4900020581272,43.45364851568,15161,C31A3881-1805-43FC-B363-A408C873EA0A,MARILLAC PLACE,"Food, Institutional",Group / Lodging Home (>9),109 YOUNG ST,Kitchener,(519) 571-0722,KW11
-80.6909596609835,43.4236080414722,15164,9B647930-B62B-427A-9C13-66DCDB3C9F20,FOXWOOD COUNTRY CLUB,"Food, General",Restaurant,2777 ERB'S RD,Wilmot,(519) 634-8895,KW12
-80.6957976399899,43.3771959889103,15167,761CC6CD-A5C4-442A-9745-C80A9AD2D27A,10-4 Countryside Variety and Gas,"Food, General",Food Take Out,3589 Bleams Rd,New Hamburg,(519) 662-4323,KW4
-80.491698442161,43.4498110986285,15168,AD5FDBB4-4DA7-4B7E-A282-F87750EEE379,Cafe Pyrus,"Food, General",Restaurant,16 Charles St W,Kitchener,(519) 504-2950,KW9
-80.5411372467235,43.484622007092,15171,3C345125-69CB-4BD2-8B45-FEE09922D331,PHILLIPS SHAWARMA,"Food, General",Restaurant,465 Phillip ST,Waterloo,(519) 729-0941,KW15
-80.5218547224141,43.464501295707,15172,6B1ABC95-967D-4E5A-B0C0-700ACA0D23EF,EMPRESS OF INDIA,"Food, General",Restaurant,34 KING ST S,Waterloo,(519) 883-1314,KW1
-80.3223231998121,43.3919127865675,15173,69DE49A0-60DA-43D5-897E-542EB1478898,STATE & MAIN KITCHEN + BAR,"Food, General",Restaurant,375 Hespeler Rd,Cambridge,(519) 267-3867,CK1
-80.2919277231209,43.3590727486604,15178,53C67E50-4607-4484-A023-8BDBA521EF53,Pam's Home-style Grill,"Food, Mobile Vendor",Mobile Preparation Premises,75 Dundas St N,Cambridge,(226) 791-1427,CK5
-80.5307743980996,43.4999487400692,15181,37FDF664-BF12-479D-A5EA-FA04038D99F9,STARBUCKS COFFEE,"Food, General",Restaurant,568 King St N,Waterloo,(226) 338-2462,KW16
-80.5111035553532,43.4250394740625,15182,D606B136-D16F-476E-901A-3161D03F9237,GIANT TIGER,"Food, General",Food store convenience / Variety,421 GREENBROOK DR,Kitchener,(519) 569-8553,KW4
-80.4893888112547,43.4501916969592,15183,FF14799A-EF4C-4113-B992-3F843929CB08,B @ Themuseum,"Food, General",Restaurant,10 King St W,Kitchener,(519) 742-2337,KW11
-80.4489823456528,43.4206372765294,15186,D5CDAF48-0C01-4F7D-B5CA-D823BF4455D5,HARVEY'S,"Food, General",Restaurant,560 FAIRWAY RD S,Kitchener,(519) 893-4412,CK3
-80.5214502099318,43.4609248869134,15187,321692A8-B121-4360-AB32-1720A504D25A,TERRACE ON THE SQUARE,"Food, Institutional",Retirement Home,100 CAROLINE ST S,Waterloo,(519) 749-2888,IPAC A
-80.5149278756758,43.4347535462599,15188,1F077C96-1D7D-4519-9847-E624F6033D9C,SOUTHERN ONTARIO SMOKED - BBQ,"Food, General",Restaurant,525 HIGHLAND RD W,Kitchener,(519) 496-4052,KW7
-80.3237344431623,43.3916192948561,15192,45A39FDD-0BCE-4040-BC7D-F09B747AF69C,PLAYFIT KIDS CLUB,"Food, General",Workplace Cafeteria,366 HESPELER RD,Cambridge,(519) 623-5437,CK2
-80.3133842605818,43.3601680723823,15196,B90DF025-FEB4-4659-AF94-372D8515FEFE,CFM - CAUDLES CATCH SEAFOOD,"Food, General",Fish Shop,40 DICKSON ST,Cambridge,,CK5
-80.5026337761031,43.4492916964947,15201,7D5BC11F-4A4A-404F-A8B2-E07F5D19AA14,BITTERSWEETTART,"Food, General",Baked Goods - Retail,100 Park St,Kitchener,(226) 747-1350,KW9
-80.5546990252514,43.5120233349754,15202,011551D7-4EFA-43E5-995A-50F7842A72BC,SJFM-Obeid Farms,"Food, General",Produce Vendor,878 Weber St N,Woolwich,(519) 443-8003,KW8
-80.572020528433,43.4456824100884,15203,A4B354D4-5199-4B01-AE34-3B7F10DF7857,PITA PIT,"Food, General",Restaurant,655 Erb ST W,Waterloo,(519) 886-0158,KW12
-80.448744235258,43.4114696167006,15204,F15CB589-E901-4997-9BC3-ABF4764CDD76,Conestoga Catering,"Food, General",Banquet Hall,110 MANITOU DR,Kitchener,(519) 578-1030,CK3
-80.3139130131157,43.4017134474203,15206,B00E9A41-C8F3-43CE-8AB8-5D96F68AEB44,The Frying Dutchman French Fries,"Food, Mobile Vendor",Mobile Preparation Premises,12 Corydon Pl,Cambridge,(647) 964-3072,CK6
-80.3115518753957,43.3655389654147,15210,3C93B5EE-EAB9-4398-ABDA-92242A275AA5,RIBEIRO'S MARKET,"Food, General",Food store convenience / Variety,114 CAMBRIDGE ST,Cambridge,(519) 623-0901,CK7
-80.287462049753,43.3477406240136,15211,EAA03BB7-EF80-4A3E-A245-9FB29CCEC22B,CONTINENTE AZORES PASTRY AND CATERING,"Food, General",Baked Goods - Retail,47 Hazelwood Cres,Cambridge,(519) 623-2324,CK5
-80.3175929922734,43.3762560338115,15212,454B67C4-886E-46B8-B97F-410C02D218E4,LITTLE SHORT STOP,"Food, General",Food store convenience / Variety,7 NORFOLK Ave,Cambridge,(519) 632-3400,CK1
-80.4890950982636,43.452340915595,15215,664F49FE-C29A-4913-8F7F-A48286B6F475,DOWNTOWN COMMUNITY CENTRE-MAIN KITCHEN,"Food, General",Restaurant,35 WEBER ST W,Kitchener,(519) 741-3400,KW11
-80.3266484502787,43.3979088717868,15216,C9B2E2BA-1D0C-40E9-B650-7B971AA35626,M & M MEAT SHOPS,"Food, General",Food store convenience / Variety,480 HESPELER RD,Cambridge,(519) 623-5005,CK2
-80.5539899241626,43.5074113984993,15218,22B80C92-E773-4A0A-AF10-900B2069C383,HOMEWOOD SUITES - ST. JACOBS,"Food, General",Restaurant,45 Benjamin Rd,Woolwich,(519) 514-0088,KW10
-80.5057525769079,43.4546811286701,15219,2CFEC588-BEE5-499F-A942-8B9DE22F982C,NUTRITION FOR LEARNING - KING EDWARD SCHOOL,"Food, Institutional",Nourishment Program,709 KING ST W,Kitchener,(519) 578-0220,KW5
-80.5107032559792,43.4156855868914,15224,4720424B-601F-4215-B047-AE84D0703D89,NARA SUSHI,"Food, General",Restaurant,685 FISCHER-HALLMAN RD,Kitchener,(519) 279-4530,KW6
-80.7609820436728,43.4759408480786,15228,610D1DA7-7F1C-48E5-874A-1B423A622606,WELLESLEY ARENA,"Food, General",Snack Bar / Refreshment Stand,1004 Catherine St,Wellesley,(519) 656-2222,KW12
-80.5209143396084,43.477346277124,15231,B2B35B85-A8C6-48CC-9318-A33F45453C46,Domino's Pizza,"Food, General",Food Take Out,65 University Ave,Waterloo,,KW16
-80.4885525916981,43.4413963525209,15232,E7FD79DE-1597-4D19-926B-3C9CAFA0C4B1,THE SEITANISTS,"Food, General",Caterer / Commissary,141 Whitney Pl,Kitchener,(226) 606-5146,KW9
-80.5273034436851,43.498191063434,15233,1C9835E0-5AA3-4848-9372-52EC6B81E2C0,SHOPPERS DRUG MART,"Food, General",Food store convenience / Variety,550 King St. N.,Waterloo,(519) 886-6130,KW16
-80.5233916043614,43.4634001356789,15234,0009611A-68B2-4D48-B74E-5891139FA6CF,NOUGAT BAKERY,"Food, General",Baked Goods - Retail,75 King St S,Waterloo,(519) 883-8181,KW13
-80.2795570197265,43.3442035215995,15235,01BA78D9-698C-4499-8959-257725384512,Jumping Jacks lll,"Food, Institutional",Child Care Catered,10 Gatehouse Dr,Cambridge,(519) 277-2265,CK5
-80.5582158301043,43.5995940244957,15236,1F468D2A-1E73-448B-9007-771C283EC197,PYRAMID PIZZA,"Food, General",Food Take Out,14 Arthur St S,Elmira,(519) 669-9339,KW8
-80.6549334859696,43.5229865557832,15237,57599593-2EAD-41B6-9C8B-4632C46AEBEC,LANTERN CHINESE FOOD TAKE-OUT,"Food, General",Food Take Out,3650 Lobsinger Line,St. Clements,(519) 699-0888,KW12
-80.6591185255742,43.4611642739066,15239,E44B9666-A60E-4626-9763-B9346D0D6507,GREENWOOD ROD & GUN CLUB,"Food, General",Community Kitchen,2596 NOTRE DAME DR,Wilmot,(519) 699-6931,KW12
-80.483563938093,43.4480956729607,15241,4B8DCF99-E548-4EE1-B565-84AFC94D515C,NKFM-LA CASBAH,"Food, General",Food Take Out,300 KING ST E,Kitchener,(519) 579-7260,KW11
-80.6059750891234,43.4137582780918,15243,779141CB-0AA3-446E-83F2-56EF174E694C,OLD FASHIONED VARIETY & GAS BAR,"Food, General",Restaurant,1656 SNYDERS RD E,Petersburg,(519) 634-5596,KW7
-80.3008148261307,43.3910842038801,15246,15E6055F-8A52-4C3B-9F35-C0D94F06D3E8,Double Double Pizza and Chicken,"Food, General",Food Take Out,95 Saginaw Pky,Cambridge,(519) 267-6622,CK1
-80.4667685696835,43.46288876682,15247,2DABD81B-2BA5-4116-9A3E-753E207E2486,OSCAR'S RESTAURANT AND PIZZERIA,"Food, General",Restaurant,835 Victoria St N,Kitchener,(519) 576-4312,KW11
-80.5603792116117,43.5883472342344,15248,04F0A513-96C5-4397-A596-2A7A12100213,Wok & Roll Chinese Restaurant ,"Food, General",Food Take Out,25 Industrial Drive,Elmira,(519) 669-1888,KW8
-80.3038757812157,43.3929363238882,15250,F94B6A8E-5469-46CD-BDC0-C5B97F405698,EASY SEAFOOD,"Food, General",Fish Shop,980 FRANKLIN BLVD,Cambridge,(519) 623-8340,CK1
-80.4117900152067,43.4711665593915,15253,F87C07C5-F086-4494-A6AD-4F0AED4C58FD,BRESLAU MENNONITE CHURCH,"Food, General",Banquet Hall,226 WOOLWICH ST S,Breslau,(519) 648-2501,KW2
-80.3481296281948,43.390426718496,15256,0FD84A09-B688-4679-8ECB-CBB1EBAD3175,SUN VARIETY,"Food, General",Food store convenience / Variety,1406 KING ST E,Cambridge,(519) 653-8882,CK2
-80.3148475110388,43.3606450746726,15261,7FF5F685-1082-448D-92C2-245EF449C298,"BLACK BADGER, THE","Food, General",Restaurant,55 WATER ST N,Cambridge,(519) 624-0892,CK7
-80.3127382770949,43.3406881859454,15263,2888D678-2319-4A70-8EEB-2FC5793D4D1C,TIM HORTONS,"Food, General",Restaurant,301 WATER ST S,Cambridge,(519) 621-0150,CK7
-80.5392398133287,43.4721737193341,15265,2ED78C1F-4404-46A6-8C44-51257282F792,MONGOLIAN GRILL,"Food, General",Restaurant,170 UNIVERSITY Ave W,Waterloo,(519) 747-4400,KW15
-80.3150434487643,43.3596827838988,15268,C1472B0A-E4FA-49DC-BE56-2823A78B69B7,GEORGE'S RESTAURANT,"Food, General",Restaurant,25 WATER ST N,Cambridge,(519) 621-5110,CK7
-80.5302667311336,43.5002418403477,15270,98587751-FCD3-47DA-9918-CEC8CF001942,MASHAWI,"Food, General",Restaurant,572 King St N,Waterloo,(519) 880-8008,KW16
-80.6957976399899,43.3771959889103,15271,BFABAFDE-2527-47C0-B31D-37FEFA987DB6,CLOVERLEAF FARMS,"Food, General",Supermarket,3589 BLEAMS RD,New Hamburg,(519) 662-9225,KW4
-80.393907440492,43.4067540787081,15276,87742DFB-EF51-4560-B9B5-0AF2E0FB1FCE,SUBWAY,"Food, General",Restaurant,4396 KING ST E,Kitchener,(519) 650-3807,CK4
-80.4222009117598,43.4283839571612,15278,CD9246CD-F69D-4565-92CB-EDD1939FAEC0,ROBERTS BOXED MEATS,"Food, General",Butcher Shop,1601 RIVER RD E,Kitchener,(519) 894-3800,KW14
-80.2463825147578,43.3848607802385,15279,F05CDC71-AB8B-4E30-AB47-10B798278DD0,CAMBRIDGE GOLF CLUB,"Food, General",Restaurant,1346 CLYDE RD,North Dumfries,(519) 621-5491,CK1
-80.4528353380952,43.4344774986621,15281,8B392671-88BC-47D9-975B-62370BAFD9FC,WOODFIRE BAGELS,"Food, General",Baked Goods - Retail,2161 KINGSWAY DR,Kitchener,(519) 896-5364,CK3
-80.5286642004406,43.504578014503,15282,6907483E-1C22-4B2D-A2C0-8F91D6C26DD4,"HEALTHY OWL BAKERY CAFE, THE","Food, General",Restaurant,620 DAVENPORT RD,Waterloo,(519) 888-8265,KW16
-80.4839704356246,43.468172484159,15290,57566A34-D09B-4121-A7F4-2C51574E91F7,SUNNY'S MINI MART,"Food, General",Food store convenience / Variety,280 LANCASTER ST W,Kitchener,(519) 568-8823,KW5
-80.5233916043614,43.4634001356789,15292,4F536366-A30E-4B1D-A06C-4D91C2F0BFA1,GOURMET PIZZA CAFE,"Food, General",Restaurant,75 KING ST S,Waterloo,(519) 886-4545,KW13
-80.3100242826081,43.430112247562,15293,70247B6F-00BA-4BF0-98DA-E78E2EE4A181,HVM - BITTERSWEETTART,"Food, General",Baked Goods - Retail,11 Tannery St,Cambridge,(226) 747-1350,CK6
-80.514701517584,43.471150003699,15295,9679BDDC-8A1B-4B7F-8455-BA17954902D3,SUBWAY,"Food, General",Restaurant,94 BRIDGEPORT RD E,Waterloo,(519) 746-6223,KW1
-80.4392556975508,43.4244859348789,15297,7CDD18BE-D851-42D4-9078-18A3F6778485,SUBWAY SANDWICHES,"Food, General",Food Take Out,2960 KINGSWAY DR,Kitchener,(519) 896-8969,CK3
-80.4628697099484,43.2989206416061,15299,DFDD9FD0-2D40-40C1-A762-216FC2B609D9,TIM HORTONS,"Food, General",Restaurant,1011 Northumberland ST,North Dumfries,(519) 632-8181,CK7
-80.3055831309016,43.3787228516373,15300,7805C4E6-C54A-423C-9B4F-359CF0A803CD,MODERNO BISTRO,"Food, General",Restaurant,383 ELGIN ST N,Cambridge,(519) 624-2351,CK1
-80.3230831438604,43.422401470419,15302,EFFC96CE-3730-46F1-A965-B238EC47AB4A,STRITE INDUSTRIES - TASTE FINE FOODS,"Food, General",Workplace Cafeteria,298 SHEPHERD Ave,Cambridge,(519) 658-9361,CK6
-80.5546990252514,43.5120233349754,15303,E5879E33-185D-4976-AFF7-A57559FA129B,SJFM-Produce Express (Outdoor Booth),"Food, General",Produce Vendor,878 Weber St N,Woolwich,(519) 747-1830,KW10
-80.3720680384383,43.3814587081432,15304,2CDA27AE-838B-4A2E-AEE2-1307CE0AF0C4,LANGDON HALL,"Food, General",Restaurant,1 LANGDON DR,Cambridge,(519) 740-2100,IPAC D
-80.5257436351902,43.4769538247903,15305,E93D6251-A9FB-48CD-BC7F-C97458752C68,POKE BOX,"Food, General",Restaurant,255 KING ST N,Waterloo,,KW13
-80.5228883213346,43.4682514665164,15307,D1A54076-5710-4B85-81A4-88DD5814511E,HARMONY LUNCH,"Food, General",Restaurant,90 KING ST N,Waterloo,(519) 886-4721,KW1
-80.5546990252514,43.5120233349754,15308,31A40896-60CB-43D9-B479-EEAE27C62721,SJFM - THE SCONERY (MAIN BUILDING),"Food, General",Baked Goods - Retail,878 Weber St N,Woolwich,(226) 747-6053,KW10
-80.5281557331034,43.4743641631454,15309,DE63D296-75DB-4029-97DD-AA852A8B0A53,WLU - TIM HORTONS (SCIENCE BUILDING),"Food, General",Restaurant,75 UNIVERSITY Ave W,Waterloo,(519) 884-0710,KW13
-80.6195160988024,43.5207047801593,15310,063CC278-469C-4222-9172-4353D81C9320,PIZZA BELLA,"Food, General",Restaurant,3009 LOBSINGER LINE,Heidelberg,(519) 699-5447,KW12
-80.4433792625588,43.3348428014794,15311,18B97E2C-4CCF-48BD-9CFC-22B893904419,Fo Cheezy Catering Kitchen (ADESA AUCTIONS),"Food, General",Workplace Cafeteria,55 WAYDOM DR,North Dumfries,(519) 622-9500,KW6
-80.4141424044287,43.3902632854456,15312,D44E9E81-E2AA-465C-BF1B-B666D2F6EDCA,DOON VALLEY MANOR - Supportive housing for seniors,"Food, Institutional",Group / Lodging Home (>9),86 DOON VALLEY DR,Kitchener,(519) 895-0842,CK4
-80.514701517584,43.471150003699,15315,A16AE254-DC0C-4EA9-AF45-0D7C7F66BBC3,SOBEYS,"Food, General",Supermarket,94 BRIDGEPORT RD E,Waterloo,(519) 885-4170,KW1
-80.3178988862869,43.3724772129289,15317,353678E9-BBC2-4960-ADC9-8D9B08AD5AFE,TIM HORTONS,"Food, General",Restaurant,275 WATER ST N,Cambridge,(519) 621-2360,CK1
