"INSPECTION_ID","FACILITYID","INSPECTION_DATE","REQUIRE_REINSPECTION","CERTIFIED_FOOD_HANDLER","INSPECTION_TYPE"
"27367147-7D09-4D9F-9C24-9AEDC1707EAF","0D57340B-448A-4F05-B328-D0128771D3EB","2019/01/14","N","No","Compliance Inspection"
"C86F10D5-A2EC-403E-ADBB-9AEE5F3B33CA","1B4439C5-DBFB-40F7-B1F0-768F97E64A7E","2018/08/15","N","No","Compliance Inspection"
"555EB508-9178-48E4-87D1-9AFBC0AAB859","900671A7-B738-4AC4-AABF-5FBDB8E5D4D9","2018/09/25","N","No","Compliance Inspection"
"A6E25084-9D8B-43AA-9B2D-9AFC3739A9A0","AB69251E-A1A0-4731-A47E-4B2FD58E5BBB","2019/03/27","N","No","Compliance Inspection"
"B7281DCC-AFB2-4AB5-B025-9B00C02FC593","5F1B6864-AF46-4E96-9CA0-3F88CC0FF503","2018/11/06","N","No","Compliance Inspection"
"697AA580-DD26-4CE3-A4AE-9B04349141A6","C02C4101-EF20-4A67-9C84-44914F8AAF13","2018/11/28","N","No","Compliance Inspection"
"7317262D-AF05-4231-9F01-9B09362153AE","D7D64989-956A-431A-A667-0BBA7067CCD8","2019/02/28","N","No","Compliance Inspection"
"87026618-C138-4356-92F1-9B0A630E3FBB","83A96029-AC07-4F1D-84E9-EFF38B462591","2019/06/05","N","No","Compliance Inspection"
"97413FF9-D947-4F92-A710-9B0FDE50D5B7","15E684C6-D1C7-495E-BCCB-370626103672","2018/10/11","N","No","Compliance Inspection"
"92F6BAEB-568F-48AB-AEB0-9B14017FE45B","232EEAEA-333A-405B-81A2-CFD0F9681ACF","2019/02/15","N","No","Re-inspection"
"A12A9F68-DA48-4FD6-B89B-9B217ECD4D82","0116B4F2-CE67-4909-85FA-7A394EE87A36","2019/07/09","N","No","Compliance Inspection"
"AB661D4A-E307-4F3F-8EE6-9B2755B3C696","C0EB9D94-0739-4239-BDB9-8842F89460C0","2018/07/24","N","No","Compliance Inspection"
"80900106-5DB8-430E-BBD1-9B2D05F2C781","24B7DD53-B033-462D-8C19-B3749DC1FA60","2019/05/13","N","No","Complaint"
"E7F6B54B-FB6C-4D61-A912-9B3DA072C564","81DB2452-0D3D-4300-85DE-5F5B09999D8C","2020/01/07","N","No","Compliance Inspection"
"4B22A6F8-DD70-41A3-9B8A-9B434BE627FA","A77F701A-221F-4F50-B80F-A30C16F78991","2019/11/05","N","No","Compliance Inspection"
"8C1F1F8F-F0A3-4D50-A385-9B46DC08FFAA","04F0A513-96C5-4397-A596-2A7A12100213","2019/05/31","N","No","Compliance Inspection"
"13C7CC4E-D8DC-4344-881A-9B4B2B432529","8B39A345-A06A-4B0D-8D48-59D18F66ACD8","2019/10/07","Y","No","Compliance Inspection"
"EF4AFC9B-6590-4DB5-B289-9B4D4EF079B4","D74F230B-5559-4AE6-ADD8-903584651245","2018/07/25","N","No","Compliance Inspection"
"6FF7F4FA-F420-4EBE-AEDC-9B53037E45CA","823207AD-B7C8-44C4-A5F0-79C9B8EB7396","2020/02/21","N","No","Compliance Inspection"
"8957C2F7-A5D7-4A79-8B0F-9B590CFCF5B5","3AD29DDD-1ADB-447C-B7AA-E10D819C1B8C","2019/01/07","N","No","Compliance Inspection"
"EA19ECFD-D8DC-4497-BB04-9B610F459A10","62CA07D1-84FE-46E2-BAED-149E0B9F1772","2020/03/03","Y","No","Compliance Inspection"
"85889B46-32BB-432A-9C6E-9B64994E9097","ED30FEA6-08C2-4D98-A59A-7A8ECDB34CCD","2019/07/23","N","No","Compliance Inspection"
"3E11E8B7-D728-46A6-8C1D-9B6D9A6243C8","7B173558-5C68-4DD8-910F-D88DAA8F6D77","2019/03/06","N","No","Compliance Inspection"
"67987E07-EB9B-4258-ACB4-9B786D522AD8","32E56A29-968D-4064-AFF0-DA567B7F06FA","2018/05/25","N","No","Compliance Inspection"
"BE4480C5-3824-48E9-8BD9-9B7A0DB58C4A","1A7D12B2-B911-43FC-A9A1-EBA7CFF72A17","2019/07/10","N","No","Compliance Inspection"
"F72FC96E-CB42-48C3-9EEE-9B7FDE66ADBB","103BE44D-9E79-425A-B43C-D1DD79709A0C","2018/10/04","N","No","Compliance Inspection"
"4DE2AABF-CC65-4B38-9CBD-9B80204D82A2","730E97BC-6304-44A7-8697-213F3B7F62DC","2019/06/13","N","No","Compliance Inspection"
"AD0EB25B-B7DD-4791-B8FE-9B81EB23EBA0","02609E3A-9188-49F6-ADD2-8EEF848DAAED","2019/11/06","N","No","Compliance Inspection"
"454A626B-A1E3-489D-8E1E-9B8380E0436A","4066E3C3-98A7-4DED-A3A4-D616A2733C29","2019/12/05","N","No","Compliance Inspection"
"329A4CDA-3C3F-4924-8937-9B8DC759F24A","69DE49A0-60DA-43D5-897E-542EB1478898","2019/03/12","N","No","Compliance Inspection"
"F706817A-BD44-46DA-A933-9B8E2960A2AA","810F72AA-8195-45C6-8703-C4D9AC7E879B","2019/07/22","N","No","Complaint"
"4448989B-7B4D-4737-945C-9B965635E331","9F90CA4D-94C2-4387-B17F-9903EB1A6FC8","2020/01/22","N","No","Compliance Inspection"
"B0A5BDC9-0AFF-4F9A-A86F-9B9BB16AAD68","CE0534D6-458C-4DF5-87EE-B0C03FA51B30","2020/03/11","N","No","Compliance Inspection"
"9EBF1B77-82B2-449C-BC89-9BA37E202F66","43C3B81A-2A95-4D83-A784-10C14FD76F81","2019/05/27","N","No","Compliance Inspection"
"803CD119-DB0A-421D-B1F0-9BA4BA5436F3","995F54AF-4B88-4366-89CF-8E75536EE7DA","2018/09/21","N","No","Compliance Inspection"
"7E46B35F-7453-433D-98A2-9BA9F0C50B9B","6F843932-CDBF-42BE-8E51-A522143C7767","2018/09/25","N","No","Compliance Inspection"
"E15C8637-47C2-4FC9-A391-9BB07665C58D","E2D6727B-07BC-4471-B849-22B67B80D14E","2019/09/05","N","No","Re-inspection"
"3AFACB99-5A01-4DE5-B29D-9BB08BB21406","E14D9C60-FE53-4031-9B8C-EA8E3101613A","2018/09/14","N","No","Compliance Inspection"
"04227E84-BB28-4268-8E9E-9BB1911AEFE2","D68E4C34-9F18-459D-8075-5872DBB2C1F6","2019/01/16","N","No","Re-inspection"
"F52081AD-9A70-4682-92DF-9BB33313F7F7","3CCC1C75-0638-40A4-88EE-2C7319282B56","2019/06/11","N","No","Compliance Inspection"
"307D3C68-4907-45A9-BBB3-9BB6CB975B18","9A2DC18F-8D4E-4C71-BECC-FA5CD48FAE08","2019/12/06","N","No","Compliance Inspection"
"E3DA92AE-5FE0-4604-A711-9BBBE47F638A","09996E35-5047-49ED-B571-46C580DA30C4","2019/09/19","Y","No","Compliance Inspection"
"846236B4-7E3F-4DEE-92CD-9BBF9CE9E4C8","CB8A2BD6-8E5A-4B12-9FC4-E49808091946","2018/05/16","N","No","Compliance Inspection"
"F5C4C3C1-9EE6-4115-9A36-9BC47BCF2BD9","9210C735-4566-4048-9E90-C41242193701","2019/09/10","Y","No","Compliance Inspection"
"3F4ECE7D-7A31-44ED-B9A9-9BC791AB08C8","1E29CC42-AFEB-4F7A-86D4-D449D83BBC76","2020/03/04","N","No","Compliance Inspection"
"B3BC6C5B-F24B-4F88-84FA-9BCC6B375AE2","9C0E9F84-990C-4AFA-8A0B-56AFE667C9B2","2019/09/03","N","No","Compliance Inspection"
"3B7F157C-1182-4BEB-A89F-9BCFA51FFDF5","279D53F2-2A1A-4F40-BDDD-3EB13D5C6717","2019/07/03","N","No","Compliance Inspection"
"2F1F06F2-E609-4277-AD44-9BD0D63E0E88","3A3F88B2-5E84-4017-AD41-5C4CAB812054","2018/07/26","N","No","Compliance Inspection"
"F63E5EE4-A2A4-49E5-B727-9BD6681E4AA3","740C2614-D8C0-462C-BDAC-B8BA475E2003","2019/01/16","N","No","Compliance Inspection"
"DF13F08E-72F5-4D25-8181-9BD78E1BE9DF","B431A68E-3BDC-41EB-999D-8A94A07B57FF","2019/05/10","N","No","Compliance Inspection"
"7191CC65-F704-4CC9-9E8E-9BD9BFF1625C","234A4E02-401F-4854-81E1-253DB310041F","2019/09/17","N","No","Re-inspection"
"A0E59FDA-2B1D-4370-BDF2-9BDCC5D76944","6728CAC9-0DED-4101-90B0-DBCE208B7D64","2019/04/06","N","No","Compliance Inspection"
"D6FB7D80-FCFA-4DFB-8AA1-9BDCF81ACEA1","3FDE59FC-399A-4A0A-AE8B-7787B5D0BFA2","2020/01/16","N","No","Compliance Inspection"
"3AA7303D-342D-4750-9C9A-9BDD1DFFC0FD","420992F8-454A-4917-A3F0-DEDFC79AB76F","2019/03/26","N","No","Compliance Inspection"
"09039BB9-9F79-429C-AF70-9BE605FC722C","4905FDEE-B3D3-4BC3-8C7F-722533EDA15A","2018/09/06","N","No","Compliance Inspection"
"17F55409-B3F5-4F88-A2AB-9BEC44DF591A","DD6D9026-4F70-4688-BB64-F99744C314EA","2018/05/16","N","Yes","Compliance Inspection"
"69FA07F4-9A73-451B-8242-9BF198774FB5","6363B14C-5A96-46DA-A7C3-A552999CDC5E","2018/07/19","N","No","Compliance Inspection"
"D5A63EA8-E2F2-49CE-832F-9BF515554538","0E95C317-91D3-40CB-B302-1B4DE3C4976F","2018/08/13","N","No","Compliance Inspection"
"FF3CCEDA-8965-4E4B-89F9-9BF5728D1484","79A84F00-BAA6-465D-9967-A8A15ED3F585","2018/12/06","N","No","Re-inspection"
"1AD3F685-47B2-4E9C-82E2-9BF737553D9A","9043E7EF-8956-465D-AB71-0644E0B4B4A9","2019/10/09","N","No","Compliance Inspection"
"E8039A2D-7B1A-4F74-A8E1-9BFB3FE0549A","32E56A29-968D-4064-AFF0-DA567B7F06FA","2019/04/10","N","No","Compliance Inspection"
"55DB12EE-CB3C-48FE-9DFD-9BFBC6D7AF20","8C904FB3-7392-4896-8898-C4F49CED6451","2020/01/20","N","No","Compliance Inspection"
"5F295A29-E533-4FA9-AD7C-9C04CD8EA68E","A6F9DD1B-B258-4AC4-B269-94E84285F0AF","2019/03/21","N","No","Compliance Inspection"
"583FE118-2B6A-40BD-9F26-9C06C616B4E6","4CBC363A-C163-4583-B475-5BB6EAFB85D6","2018/08/09","N","No","Compliance Inspection"
"BAA81BCC-31D9-4080-AC34-9C0A43415AEE","7D9C496D-7632-456B-B828-5703C8CA5609","2018/05/31","N","Yes","Compliance Inspection"
"5FB62116-BBD3-4626-B0FF-9C0D43483290","37271593-110D-44C0-A322-58789817B184","2019/03/29","N","No","Enforcement"
"E5DF47BE-52A7-4FB4-ABC6-9C1129CFDEC9","D5CDAF48-0C01-4F7D-B5CA-D823BF4455D5","2018/11/19","N","No","Compliance Inspection"
"1023E474-845F-44A9-8BC1-9C196145EED5","D8FC802C-99BD-4912-8C8A-48FE609A2ACA","2020/03/13","N","No","Compliance Inspection"
"3374617D-F3DE-4B00-9EF9-9C1E665BA757","6F40F256-F27C-49AD-BECA-B4EFCE35A798","2019/02/28","N","No","Compliance Inspection"
"97E18E0D-2709-4621-AEB1-9C2FEB01B708","BC88E691-8C8B-40C0-9143-10826E2C34EE","2019/06/13","N","No","Compliance Inspection"
"9DC4FEE2-B56C-4BDB-AD1F-9C36B827E88B","B2782289-89E7-4D3F-B9BC-7C8F44A92A0C","2019/02/13","N","No","Compliance Inspection"
"C23925A0-B087-4C89-9157-9C3CAD6D8150","C98BA98E-44E8-41E3-8BF7-F726645F031E","2018/10/20","N","No","Compliance Inspection"
"A41CCAD1-2B80-4F7D-A5DA-9C461919DCAF","C3DC77EE-E78E-4636-9077-C6B8AD6613BC","2019/03/14","N","No","Compliance Inspection"
"7CBE3CA9-D00B-419F-AB13-9C4AC32B1FFC","ED2FEE6A-D55D-497C-A349-9D77F5BB8341","2019/03/25","N","No","Compliance Inspection"
"E2B0AF7D-81C2-4889-8C0F-9C4B54D05002","AFB7541E-1F35-4A3C-8002-1B6960758B5A","2018/08/30","N","No","Compliance Inspection"
"9CC86D42-18A4-4D3B-9572-9C510179C4E7","067FBB4E-0852-4BED-904F-C1C934B13FE1","2018/05/23","N","Yes","Compliance Inspection"
"B3F9F001-2CA9-4113-BB61-9C53020A1397","9A5D2DEF-0B5A-43A2-9C3E-F74AAC01393C","2020/02/12","N","No","Compliance Inspection"
"A859B37B-D494-4807-B5D6-9C7B5054D971","C8ABAF02-C7B5-4E5A-AE5F-F936EAD979DE","2019/10/28","N","No","Compliance Inspection"
"558E1EDE-4FC4-47B0-822E-9C7FBF3AE52A","83A96029-AC07-4F1D-84E9-EFF38B462591","2019/03/19","N","No","Compliance Inspection"
"C2488489-EF58-4D1D-B30C-9C7FC3CD73AD","B67A89F2-C778-4D39-BED3-7BEF70E70985","2020/03/11","N","No","Compliance Inspection"
"79928374-8917-4787-A462-9C8170454F7C","9BA4ACE3-77C3-40B7-9D0B-13663736CFDB","2019/09/18","N","No","Compliance Inspection"
"1E68450A-65F3-402F-BC77-9C81DDC4B0CE","3F6B8B2D-BA54-4E1A-A496-27EB02222648","2018/08/28","N","No","Compliance Inspection"
"8E7ED0CE-5FBF-4DA3-8957-9C833669CC59","871B853C-05E6-4DA0-8C81-93956A20D352","2018/09/05","N","No","Compliance Inspection"
"39447C1C-E1C4-4799-99B0-9C8907324CF1","9CD78931-7B02-4B04-A4C6-83E2F42A503C","2018/07/31","N","No","Compliance Inspection"
"9FEC827B-078F-437B-AB55-9C891B482F04","449DAD79-12E4-4DB3-9050-9F5CCD087BB0","2019/12/11","N","No","Re-inspection"
"EEA94977-D509-4B06-9B6F-9C8A341738C0","38EDC9B8-D5FE-415F-AA27-B9F054F9D253","2020/01/29","N","No","Compliance Inspection"
"0CA2E732-EA4C-4DE1-AFF5-9C8B0CF27182","32F50D0E-AA22-4FA6-B7D0-E612D9ECFE03","2018/06/22","N","Yes","Compliance Inspection"
"05B12263-04AC-49EA-B944-9C8B7E2FF29B","12F4CB07-70D5-4D43-B5F1-947508E5154E","2019/08/20","N","No","Compliance Inspection"
"B4923CF3-0151-4AD0-81A0-9C967A7AE24D","76812959-B521-4B57-ABB9-5041549DB528","2019/12/10","Y","No","Compliance Inspection"
"1B01688E-01EF-4069-9A40-9CA6BCA67AE7","79A84F00-BAA6-465D-9967-A8A15ED3F585","2018/08/27","N","No","Re-inspection"
"7D3E2D32-9922-48FB-B8AB-9CB29C5F67B1","2DADC2C3-2CCE-42C1-B3B4-915D2AA4AB48","2019/11/21","N","No","Enforcement"
"E6AE5A2C-0562-46E4-9E3F-9CBBA41C89C3","D5207ECE-8720-47B6-90E5-23A4A62760A2","2020/01/07","N","No","Compliance Inspection"
"617A8197-A332-4488-8753-9CCD6CC28398","C9F90B20-259A-4439-85BC-DC7346C11FF9","2020/01/10","N","No","Compliance Inspection"
"10DA453A-E331-4C60-8048-9CCEDDFBB9B6","59CFB292-814F-4EA4-A067-54AA06A2D16A","2019/03/28","N","No","Compliance Inspection"
"831FF3B2-3A5F-4368-82E4-9CD1F77FB37E","23A24E02-BA14-4878-ABEE-3C4A94170BCC","2019/04/01","N","No","Compliance Inspection"
"3615593B-D2AA-43E2-A9C1-9CE167B54636","60BDD072-EA1E-4AEB-940E-9D1BFAA72A7F","2019/01/24","N","No","Compliance Inspection"
"CCAD819B-9B92-4D4E-B5C8-9CE6C44384B5","39E399D6-5CAD-4C83-A274-AD58F6ED7042","2018/10/03","N","No","Compliance Inspection"
"97906473-8095-469C-B1D7-9CED5090E3AF","43371588-6A36-433F-B163-96B9E7C81AFE","2019/01/24","N","No","Compliance Inspection"
"BC309ABD-9E32-4E1B-A1EA-9CEF339325F2","8BEEF481-378B-4A04-8691-CA87DCEF1958","2018/06/18","N","Yes","Compliance Inspection"
"02A39B51-C488-4487-9B90-9CF7BE09E6B2","9B0D90CF-312B-4DF9-8BFE-1F1ADA12EFA4","2018/08/16","N","No","Compliance Inspection"
"A6BA8F6A-B9FD-4627-B6F5-9CFE907A196B","83A96029-AC07-4F1D-84E9-EFF38B462591","2019/10/15","N","No","Compliance Inspection"
"62E708E3-DD05-4F63-B26A-9D0170037A24","36B3F288-0034-4519-BDA4-02A637344779","2020/01/10","N","No","Re-inspection"
"429C45F5-6471-4E17-B5EE-9D05F358CC2C","4242F099-4144-4781-BC68-A607329EEBE1","2018/11/14","N","No","Compliance Inspection"
"5E2C32B5-3FDE-460C-B663-9D06B069208A","5C69C00E-C4A6-4E90-ADFD-9710A728429C","2018/09/12","N","No","Compliance Inspection"
"0CE437BE-9FA6-4C7B-9569-9D081C85FB5D","D1DAC0D7-AA13-4DED-8EDA-96DF445F7EA3","2019/08/12","N","No","Compliance Inspection"
"C3291B46-E97D-4589-ACC8-9D0AE0F3F79B","2634697D-9962-430E-A877-661C65C3D3B9","2019/12/10","N","No","Complaint"
"4A635555-55EC-473D-B33F-9D17BFD10B9B","7C82B3C6-A9FD-433B-A97A-1A28790B8378","2019/09/13","N","No","Compliance Inspection"
"64C6849E-7641-436F-8543-9D25191527E4","BAA51019-63BA-440A-80F8-935657505FA0","2020/01/29","Y","No","Re-inspection"
"4FA3CA14-0CE0-41E5-B0DA-9D25394AB4E0","AD5DF2B9-34AC-449E-8984-1CAD8BD3D442","2018/05/31","N","Yes","Compliance Inspection"
"0EE2CCFB-3C4E-45DC-97D5-9D2581EA514C","8655042D-5690-465E-BC9D-89A761829A2E","2019/09/27","N","No","Compliance Inspection"
"00A7E129-0C85-4B80-9A8A-9D2BCA4E25C4","885C7756-6386-488D-9E8C-E4BAC1BEF9D6","2018/11/21","N","No","Complaint"
"6419CDBB-CBB4-429A-8953-9D32D15998BD","15A47BBA-A65E-4681-9FF3-C62D94917C07","2019/11/27","N","No","Compliance Inspection"
"91C5AD95-0289-4ADC-9691-9D3F00CBBD0E","6AD140AE-AB33-4045-B55D-8522A4613975","2019/08/30","N","No","Re-inspection"
"ABB5B90D-17D7-4E33-9173-9D4781EE96B0","CAD340B7-098E-4976-9599-EDA75DC62768","2019/01/09","N","No","Compliance Inspection"
"EAE59D52-23BC-4664-97B3-9D4788C9D40F","68CC6277-A373-43B7-A793-650ECA05DD1A","2019/02/26","N","No","Compliance Inspection"
"33162E45-9035-4CD2-89AB-9D4C7E301784","4CF4F6E8-1C84-4576-850C-9BDABC94F273","2019/11/07","N","No","Compliance Inspection"
"A8908EE6-95B0-4334-A63B-9D4EF6FA2C58","AD30480B-DF6A-451A-B1EF-CE9D19A8F6DF","2019/10/08","N","No","Compliance Inspection"
"7A8DBBD1-4CA8-4367-AD3C-9D5BE79ECA3E","1F468D2A-1E73-448B-9007-771C283EC197","2018/11/06","N","No","Compliance Inspection"
"DEA9E6E1-57D1-4DEA-B159-9D5DB843FEC6","57C41D35-F96C-4122-A5FC-207FD41CA7BC","2018/11/26","N","No","Compliance Inspection"
"F903623B-193D-4895-A5C5-9D5F789B55E3","659FAA00-B07C-43BB-BDAE-2F10D1D98024","2018/06/12","N","No","Compliance Inspection"
"B5C37FB0-DD47-477A-974F-9D6196A5D3BC","3BF74F40-023A-4EFE-83D9-1C8C4BDA1F6F","2019/12/03","N","No","Complaint"
"5154381B-DD22-4854-AD8D-9D6F60379306","8C44A01E-0455-45EF-9662-0949A4E07D9C","2018/06/22","N","Yes","Re-inspection"
"EB8DD87A-FE23-454B-B3A5-9D783327FFE1","01921462-9760-4ADD-8B39-B6ABBB1A26A5","2018/10/18","N","No","Compliance Inspection"
"0A8778BE-1EF8-4D0A-BF28-9D79B05DE130","ED3A048D-6E33-42D9-B830-422BAC710562","2019/09/24","N","No","Compliance Inspection"
"17C374BC-89BD-440A-8801-9D7BC028F308","BD7EA2E4-8E32-4E4E-A05B-F8D099CE3C4D","2019/12/17","N","No","Compliance Inspection"
"D922F040-B60E-4993-A9ED-9D7DB5877960","3A3F88B2-5E84-4017-AD41-5C4CAB812054","2020/02/25","N","No","Compliance Inspection"
"4D993FA8-545A-4ED2-8240-9D805D2C5CD6","C16384C0-94BA-4AC3-8C26-E7A137126D33","2018/09/17","N","No","Compliance Inspection"
"E45BAFED-99BE-4A28-B11E-9D8177F1DF4C","71361BFB-30BF-4030-8451-70AD8635F4F2","2019/09/16","Y","No","Compliance Inspection"
"D84CD277-7953-4FA4-8F3A-9D822BB36D08","CBD67517-03DA-4A2D-BD62-837F451034F3","2018/07/25","N","No","Compliance Inspection"
"AC664E71-25E0-43E7-A5E6-9D8777A34557","1B223503-7BBE-410B-AEE4-9238A46253C7","2018/11/29","N","No","Compliance Inspection"
"E02FE936-1DDB-4027-8FC5-9D8810D9EDE3","48FA8E57-A9D7-42A2-B496-BCDC1F9D27C1","2019/11/14","N","No","Compliance Inspection"
"933C165D-CF09-4431-AC7A-9D8936931566","60B32250-BB0D-4448-914C-08D1CF8B64E1","2019/06/20","N","No","Re-inspection"
"B515911C-5D06-499F-8B10-9D92643CC95A","2473EE3C-1273-4B8A-B05C-842843AB6F75","2019/07/10","N","No","Compliance Inspection"
"0E2E0BF4-C6F0-4F99-B2E5-9D93E92E548C","BB0243A6-09BA-4D22-83C4-BBD38525BE2B","2019/09/12","N","No","Compliance Inspection"
"491A8AB6-7FED-42C8-B59E-9D97482CDA67","00293D38-B32A-4866-82C2-0562D376B654","2019/12/12","N","No","Enforcement"
"0F487C2D-B300-48D0-B921-9D9AE50AD25B","04C4D636-AB3C-4962-9D07-784A44303DA9","2019/09/10","N","No","Compliance Inspection"
"57A2A8C0-4B21-4A09-ADD5-9DA09DDF1A60","0E68F658-B807-432F-9B1E-7C7F40D7BF26","2018/10/01","N","No","Compliance Inspection"
"3E5CCD2F-2D1A-40C8-A481-9DA1D30845AF","5A14C7D2-E708-4C7E-BCA9-8ABE523F1768","2019/04/01","N","No","Compliance Inspection"
"0EDF55B6-B568-4C20-A9F7-9DA3CF5010A5","A8C8B1BA-09E7-4B46-AB38-A7EDF4B79002","2019/02/12","N","No","Compliance Inspection"
"491F4E67-5721-4DB8-B6AA-9DA4D20A6B67","7FF5F685-1082-448D-92C2-245EF449C298","2019/08/16","N","No","Re-inspection"
"691BB8C1-CB0C-4410-8C78-9DA4E1F26E06","DE8710BD-98A9-49EC-9EC8-7BED7FA10095","2019/09/18","N","No","Compliance Inspection"
"A2BBAC71-D859-4D92-9B97-9DA947D7DE15","C238E3B4-7990-4982-AB30-DCF9AAC64924","2018/06/04","N","No","Compliance Inspection"
"877FD323-F916-4441-9F7B-9DAC23BD6300","E63B3C57-3E8E-42DB-8128-8586C50547FA","2019/09/24","N","No","Compliance Inspection"
"27B3A6F9-B967-4EF0-9B1D-9DC008E29056","88996562-611D-4067-82AD-8F9AEAB804A6","2020/03/10","N","No","Compliance Inspection"
"F36D8F54-7F51-4C65-A3A3-9DC229E94384","1A9D8F26-1537-4779-8A0A-D1933508FFBF","2019/05/09","N","No","Compliance Inspection"
"BC543578-73CA-42E2-9978-9DC2D47A9DC1","ED2FEE6A-D55D-497C-A349-9D77F5BB8341","2020/01/09","N","No","Compliance Inspection"
"649892F2-0417-4322-B3DD-9DC2D81D7F9B","6363B14C-5A96-46DA-A7C3-A552999CDC5E","2019/02/19","N","No","Compliance Inspection"
"72A06BD8-72B1-47A3-B543-9DC305C3353B","F579EFDD-ED60-4647-8D9A-6B9D6B8484B5","2019/01/24","N","No","Compliance Inspection"
"0ECDAE42-83AF-40A5-B063-9DC592E95713","0120D446-3168-4AC7-B550-D5B5184B6C40","2020/01/09","N","No","Compliance Inspection"
"59D2D458-2BCC-4737-A905-9DC78E0D7114","C5EC8C36-2E81-4B1F-8B99-9D705D0FEEA2","2019/10/16","Y","No","Compliance Inspection"
"55AEA50B-6F42-441B-B30A-9DCA9FB3CB3F","442DD272-FB26-414C-98E9-76AA3C295585","2018/05/29","N","No","Re-inspection"
"8B9C8208-98CA-4D4A-A4D7-9DCCD958099A","B20BB0C8-1C65-45B6-847A-9A7F26D13FA1","2019/11/06","N","No","Compliance Inspection"
"434A5029-3A08-428A-AED9-9DCE97BCAE2F","5F26C369-B94A-40DF-9ADB-FB136C2F5E64","2018/11/15","N","No","Compliance Inspection"
"A5D64C7A-D49B-4C49-911A-9DCF624A1B03","08B7B529-3758-430A-842D-E58697FC5F84","2020/02/07","N","No","Re-inspection"
"18A2FFA2-0C17-4A35-A896-9DD5876B961F","9548B682-E46D-4E15-A4EE-98433F927757","2018/12/24","N","No","Compliance Inspection"
"4776527C-87CD-4500-9EFF-9DD86D193B8F","B044E936-8D63-431D-92F0-C872055F091D","2020/02/10","N","No","Compliance Inspection"
"C243CCB7-E40C-4328-A44C-9DDAB53DA95A","28414F64-3E2C-4C7C-85DC-F7D998A0BA99","2018/09/07","N","No","Compliance Inspection"
"55176A4D-4497-49F4-B8AD-9DDE94A26339","06D93B34-4271-4244-A81F-66B556FD2BBB","2019/09/04","N","No","Compliance Inspection"
"943E424A-2C99-4642-A3C7-9DE3259E8A17","FC64C244-0BE3-4323-9AB7-B47E74045124","2019/07/02","N","No","Compliance Inspection"
"DA3045C8-DE72-4484-8506-9DF13AB31B27","79388FF6-2AB6-46FE-A806-FC018D4C3AA1","2019/12/11","N","No","Compliance Inspection"
"B3D2857A-0145-4753-A9B4-9DF77923FC26","94D2892E-88D2-46A7-82EA-960A8E320565","2018/10/18","N","No","Compliance Inspection"
"C04D6408-B8F3-4F40-B593-9DF8ADA35126","B06BC0A4-B25E-4028-BE5F-591B24317C94","2019/12/03","N","No","Compliance Inspection"
"2B2A8399-04B7-403B-B55D-9DFA00370C63","995FFEB2-D68E-44FF-A9B9-8667348060BF","2018/11/28","N","No","Complaint"
"6CA06C40-1D2A-463D-A357-9DFC63D1BB51","6FA9149E-5614-4581-BE0E-FA91EA613B8B","2020/02/07","N","No","Compliance Inspection"
"56812949-C882-494A-A485-9E025368B98E","526E6EDE-AC50-42CB-8A56-BF0ACE5FFAED","2018/08/10","N","No","Compliance Inspection"
"D183A86B-B42F-4AA8-A084-9E062EA013F0","BD3209F6-4CEE-4286-A3E4-BFC570DE9B3A","2018/08/15","N","No","Compliance Inspection"
"EBF2C65C-E5D6-4A6B-A6AF-9E1D1CF4FA34","B76785E4-1B03-4144-B4A9-CE1EE7611A0D","2019/10/17","N","No","Compliance Inspection"
"F05375BE-4454-4DB8-BB0A-9E1EA60648F5","4F81C606-7A73-4D36-9DE2-35299A04B264","2020/01/03","N","No","Compliance Inspection"
"2CDA64B7-D45C-42F5-99B5-9E21D0D83BCB","4F81C606-7A73-4D36-9DE2-35299A04B264","2019/04/03","N","No","Compliance Inspection"
"3E65FC0B-AFCB-4689-AD4E-9E27573D3A24","F33FFC68-339E-43A2-B45D-792BF5DD4543","2019/08/23","N","No","Compliance Inspection"
"76E2D6A6-9FDF-4E71-AE86-9E289FEF5364","79388FF6-2AB6-46FE-A806-FC018D4C3AA1","2018/07/18","N","No","Compliance Inspection"
"B1009BB8-FAE7-4559-80EA-9E2DB9507A8D","29C9200E-6DED-410F-BFD3-DF21E44E8406","2019/03/05","N","No","Re-inspection"
"EFB691CD-D665-45DC-8BD3-9E2F1CD3C892","2E25B9E6-733F-4C76-A09D-29DCC2D665CD","2020/01/28","N","No","Compliance Inspection"
"6C343685-2386-40BD-9188-9E31529A56A7","9FB4F8D9-0ED4-4F41-8E7B-D8F73B2F2751","2019/11/14","Y","No","Compliance Inspection"
"F2906037-48EB-48FD-A996-9E335B128B49","6EB9B242-62E1-48B1-AA1F-33B64F064E33","2018/11/29","N","No","Compliance Inspection"
"64680D7F-84A6-435F-84BA-9E394568F6BC","1F6BFD5D-9E90-4A49-B7CC-CFDE4965F8AF","2019/04/17","N","No","Compliance Inspection"
"B98FA838-E2EF-4302-B9D9-9E3C7CAF41A0","2CB69A94-4945-455B-A238-9C5309D0D7D3","2018/09/25","N","No","Compliance Inspection"
"21BACD8F-09AC-46B1-9242-9E4135CEDDF1","05AF3F13-0044-423E-B06B-CFD6F6D3BAEF","2019/03/19","N","No","Compliance Inspection"
